document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,word_list,imp_score
1469531147,Twitter,@alexandramusic how is America going Alex?! i can't wait for your album!!!  hope you're haveing a goood time  xox,1,goood,go+d,god,hope you're haveing a goood time  xox,@alexandramusic how is America going Alex?!,"['hope' ""you're"" 'haveing' 'a' 'goood' 'time' 'xox']",[2 1 1 1 3 1 1]
2218842259,Twitter,In New Jersey. I like Jersey as a name. Mom found out about the septum. had to take it out :..( annnd @jaccc is leaving  waaaahhh,0,annnd,an+d,and,( annnd @jaccc is leaving  waaaahhh,had to take it out :..,['(' 'annnd' '@jaccc' 'is' 'leaving' 'waaaahhh'],[1 1 1 1 2 4]
A1S3IBWP0CC25W,Amazon_Reviews/Books,I will be honest. Going back and reading a book done from another character's POV usually doesn't interest me. They tend to be quite redundant and frankly boring..... Not this one. I found myself being caught  up in the moment again. Seeing the events from Kellan's eyes and his heart was all consuming. I felt raw at times from the emotions.... This book is simply fantastic!,1,emotions....,emotions...+,emotions...,I felt raw at times from the emotions....,I will be honest.,['I' 'felt' 'raw' 'at' 'times' 'from' 'the' 'emotions....'],[2 3 4 2 2 2 1 4]
A1E5CFQFGHBT5L,Amazon_Reviews/Books,Loved it....but wished it were longer....very moving to day the least,1,it....,it...+,it...,Loved it....,very moving to day the least,['Loved' 'it....'],[5 4]
1980121360,Twitter,"Sunday, sun shines.. So nearly nobody comes to eat... Gonna be cooool today ",1,cooool,co+l,col,Gonna be cooool today,"Sunday, sun shines..",['Gonna' 'be' 'cooool' 'today'],[1 1 3 1]
1556733905,Twitter,@nicolerichie soooo good. But you will cry ,0,soooo,so+,so,@nicolerichie soooo good.,But you will cry,['@nicolerichie' 'soooo' 'good.'],[1 4 2]
2052624980,Twitter,gossip girl is the greatest! im addicted to watching it!! its sooo goood! ,1,sooo,so+,so,its sooo goood!,im addicted to watching it!!,['its' 'sooo' 'goood!'],[2 5 5]
A2ZAEVVCQOSEFK,Amazon_Reviews/Electronics,"I bought this battery in Feb 2016. In about 1.5 years, it becomes bad now. Too bad!!!!!",0,bad!!!!!,bad!+,bad!,Too bad!!!!!,I bought this battery in Feb 2016.,['Too' 'bad!!!!!'],[3 5]
2053491187,Twitter,@WafflesWithJam CANT WAIT to hear that song. Love how it has some rap to it!!! Joe is SUCH a great rapper anyway ,1,it!!!,it!+,it!,Love how it has some rap to it!!!,@WafflesWithJam CANT WAIT to hear that song.,['Love' 'how' 'it' 'has' 'some' 'rap' 'to' 'it!!!'],[5 1 1 1 1 2 1 5]
1979316564,Twitter,@Jess_hamill R u mad? Of course!!! ,1,course!!!,course!+,course!,Of course!!!,@Jess_hamill R u mad?,['Of' 'course!!!'],[1 5]
1752871761,Twitter,OMG.. THIS ONE??? YESSSSS love this Danny song ,1,YESSSSS,YES+,YES,YESSSSS love this Danny song,THIS ONE???,['YESSSSS' 'love' 'this' 'Danny' 'song'],[5 5 1 1 2]
2052466977,Twitter,"Next week  is gonna be the best week ever, graduation and dubfire at the same day! And a looot of other good shiet ",1,looot,lo+t,lot,And a looot of other good shiet,"Next week  is gonna be the best week ever, graduation and dubfire at the same day!",['And' 'a' 'looot' 'of' 'other' 'good' 'shiet'],[1 1 5 1 1 3 2]
2209718916,Twitter,Signal failures near Thatcham. Train ride taking longer than usual  I'm sooooooo tired.,0,sooooooo,so+,so,Train ride taking longer than usual  I'm sooooooo tired.,Signal failures near Thatcham.,"['Train' 'ride' 'taking' 'longer' 'than' 'usual' ""I'm"" 'sooooooo' 'tired.']",[1 1 1 2 1 1 2 5 4]
1960350786,Twitter,EXAMS ARE OVER ! Im freeee ,1,freeee,free+,free,Im freeee,EXAMS ARE OVER !,['Im' 'freeee'],[2 5]
2262958784,Twitter,sooo worried about what to do about my job..... i dont want to work there anymore.... but i dont want to be jobless... oh dear ,0,sooo,so+,so,sooo worried about what to do about my job.....,oh dear,['sooo' 'worried' 'about' 'what' 'to' 'do' 'about' 'my' 'job.....'],[5 5 1 1 1 1 1 1 4]
1996087654,Twitter,@CHRIS_Daughtry awww that sounds like so much fun!!  Hope you have a great day with your family! ,1,awww,aw+,aw,@CHRIS_Daughtry awww that sounds like so much fun!!,Hope you have a great day with your family!,['@CHRIS_Daughtry' 'awww' 'that' 'sounds' 'like' 'so' 'much' 'fun!!'],[2 4 1 1 1 3 3 5]
1564304948,Twitter,"The sun makes me happy!!  Bein in the library lookin out at it, not so much!!! ",0,much!!!,much!+,much!,"Bein in the library lookin out at it, not so much!!!",The sun makes me happy!!,"['Bein' 'in' 'the' 'library' 'lookin' 'out' 'at' 'it,' 'not' 'so'
 'much!!!']",[2 1 1 1 2 1 1 1 4 3 5]
1835675614,Twitter,@joesafiend WHAT?! I just went ton check out http://www.yoyomofo.com/ and it's not there!!!  Sad times,0,there!!!,there!+,there!,yoyomofo.com/ and it's not there!!!,@joesafiend WHAT?!,"['yoyomofo.com/' 'and' ""it's"" 'not' 'there!!!']",[1 1 1 4 5]
A2A03JNZG2YERP,Amazon_Reviews/Books,"Oh my goodness!!! What an amazing read! But I wouldn't expect nothing less from Jillian Dodd.. This book was such a fantastic read, I couldn't put it down! When I was reading I got lossed in the story! I would recomend Spy Girl... I can not wait for the next book.. Congrats to Jillian on another great book!!!",1,goodness!!!,goodness!+,goodness!,Oh my goodness!!!,When I was reading I got lossed in the story!,['Oh' 'my' 'goodness!!!'],[1 1 5]
1832836598,Twitter,@kaysmalls http://twitpic.com/5etwj - awwwww  how cute! haha her little feet are adorable!,1,awwwww,aw+,aw,@kaysmalls http://twitpic.com/5etwj - awwwww  how cute!,haha her little feet are adorable!,['@kaysmalls' 'http://twitpic.com/5etwj' '-' 'awwwww' 'how' 'cute!'],[2 1 1 4 1 3]
A3H445467L4EH8,Amazon_Reviews/Electronics,"Used it to replace my failed OEM drive on a Toshiba Satellite C55 B5200. Woks like a dream and I hardly use any space, so I have room to spare. Only complaint is that it's about a millimeter or two thicker than the older one, and it pushes out the laptop shell juuust a little bit. Not too terribly bad, but enough to be noticeable if searched for. All in all, 9/10, would recommend to a friend.",1,juuust,ju+st,just,"Only complaint is that it's about a millimeter or two thicker than the older one, and it pushes out the laptop shell juuust a little bit.","Not too terribly bad, but enough to be noticeable if searched for.","['Only' 'complaint' 'is' 'that' ""it's"" 'about' 'a' 'millimeter' 'or' 'two'
 'thicker' 'than' 'the' 'older' 'one,' 'and' 'it' 'pushes' 'out' 'the'
 'laptop' 'shell' 'juuust' 'a' 'little' 'bit.']",[1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
2286084297,Twitter,@agaboo idk. Lol cuz i wont be theree  but i leavein 5 days andim sooooo xciteed!!!,0,sooooo,so+,so,Lol cuz i wont be theree  but i leavein 5 days andim sooooo xciteed!!!,@agaboo idk.,"['Lol' 'cuz' 'i' 'wont' 'be' 'theree' 'but' 'i' 'leavein' '5' 'days'
 'andim' 'sooooo' 'xciteed!!!']",[3 2 1 4 1 2 1 1 2 1 1 2 5 5]
A2RMMU52HL8J7I,Amazon_Reviews/Books,"If you are looking for a quick read this novel is not for you........BUT if you want  a unique and fascinating read...purchase this in a hurry.
Having read Bruce Kilstein's first novel ,which I enjoyed tremendously, I was eager to read his second. I was absolutely not disappointed. Mr Kilstein has a great talent for presenting his subject matter in an unusual,gripping manner.

 What is especially  commendable about Wise Men is that you will think about it long after you have finished reading it.
I highly recommend Wise Men by Bruce Kilstein.",1,you........,you...+,you...,If you are looking for a quick read this novel is not for you........,purchase this in a hurry.,"['If' 'you' 'are' 'looking' 'for' 'a' 'quick' 'read' 'this' 'novel' 'is'
 'not' 'for' 'you........']",[1 1 1 2 1 1 2 2 1 1 1 2 1 1]
A1ZCC3XQLQLY0,Amazon_Reviews/Electronics,"I gave it 4 stars because I have been perfectly happy with the camera and it was worked wonderfully. My two problems have been: 1) the inability to rotate the video in the cameras software for when you have to mount the camera upside down, 2)The first time I took it out for a ride I hit a bump at 35MPH and the mount of the hard case snapped and broke. However the case itself protected the camera and it is no worse for ware, see the picture.

Im tempted to say 5 stars because, I emailed YI customer service about the mount breaking and they got back to me in a day or so and after a couple back and forth emails confirming where I purchased it, sent out a replacement case that arrived 3 days later. So GREAT CUSTOMER SERVICE!!!",1,SERVICE!!!,SERVICE!+,SERVICE!,So GREAT CUSTOMER SERVICE!!!,"However the case itself protected the camera and it is no worse for ware, see the picture.",['So' 'GREAT' 'CUSTOMER' 'SERVICE!!!'],[3 5 2 5]
2013668557,Twitter,"June 3rd, NATIONAL RUNNING DAY!!! Woohoo gonna enjoy some sweet running in a festive outfit  Can't wait!",1,DAY!!!,DAY!+,DAY!,"June 3rd, NATIONAL RUNNING DAY!!!",Woohoo gonna enjoy some sweet running in a festive outfit  Can't wait!,"['June' '3rd,' 'NATIONAL' 'RUNNING' 'DAY!!!']",[1 1 3 3 5]
1989907713,Twitter,&quot;@mileycyrus&quot;you are the best!!!! I love you  can you give me your e-mail???I want to write with you but I cant ,0,best!!!!,best!+,best!,&quot;@mileycyrus&quot;you are the best!!!!,I want to write with you but I cant,['&quot;@mileycyrus&quot;you' 'are' 'the' 'best!!!!'],[2 1 1 5]
2067979986,Twitter,@Babystray I know!!!!!!  one of my Fav songs wen he sings it ,1,know!!!!!!,know!+,know!,@Babystray I know!!!!!!,one of my Fav songs wen he sings it,['@Babystray' 'I' 'know!!!!!!'],[2 1 5]
2061135226,Twitter,Off to the hamptons....tearin up beach bar tonite  whooo hooo then landshark on the nautical mile in freeport tomorrow!! Be there!!,1,whooo,who+,who,tearin up beach bar tonite  whooo hooo then landshark on the nautical mile in freeport tomorrow!!,Be there!!,"['tearin' 'up' 'beach' 'bar' 'tonite' 'whooo' 'hooo' 'then' 'landshark'
 'on' 'the' 'nautical' 'mile' 'in' 'freeport' 'tomorrow!!']",[2 2 2 2 2 4 4 1 2 1 1 2 2 1 2 3]
2YGcKuG-QkxUuEzLwYyqKg,Yelp,"Service Good- check
Food     Good- Check
Atomosphere- Check........................
Love the choices on the menu.....love the quality of the food.....and for those watching your figure ..great light exchanges....delicious",1,menu.....,menu...+,menu...,Love the choices on the menu.....,and for those watching your figure ..,['Love' 'the' 'choices' 'on' 'the' 'menu.....'],[4 1 3 1 1 3]
2069248652,Twitter,"@Llensposts Thanks for the Rising Star vid, awwww!  Re.pics, LOL Im very excited to see others' shots. Dami pa por @gschan &amp; @inkblue",1,awwww!,aw+!,aw!,"@Llensposts Thanks for the Rising Star vid, awwww!Re.","pics, LOL Im very excited to see others' shots.","['@Llensposts' 'Thanks' 'for' 'the' 'Rising' 'Star' 'vid,' 'awwww!Re.']",[2 4 1 1 2 2 2 5]
468zqm7kMaaoVhMADRxEmA,Yelp,"Absolutely 100% delicious!!! This place is always busy and they sell out fast (good for them!) but if you want to try them go early or order ahead. Don't let that detour you though, it's so worth it!!",1,delicious!!!,delicious!+,delicious!,Absolutely 100% delicious!!!,) but if you want to try them go early or order ahead.,['Absolutely' '100%' 'delicious!!!'],[5 5 5]
2015376995,Twitter,Puppini Sisters in Å?Ã³dÅº on Friday!!! Just bought my ticket and I'm going to see why me mum said they were sooo revolting live ,1,sooo,so+,so,Just bought my ticket and I'm going to see why me mum said they were sooo revolting live,Ã³dÅº on Friday!!!,"['Just' 'bought' 'my' 'ticket' 'and' ""I'm"" 'going' 'to' 'see' 'why' 'me'
 'mum' 'said' 'they' 'were' 'sooo' 'revolting' 'live']",[1 2 1 2 1 1 2 1 2 2 1 2 2 1 1 5 4 2]
2071517480,Twitter,@NefertitiDena Thank you!!! Cruising in Alaska sounds awesome - I've never been on a cruise before ,1,you!!!,you!+,you!,@NefertitiDena Thank you!!!,Cruising in Alaska sounds awesome - I've never been on a cruise before,['@NefertitiDena' 'Thank' 'you!!!'],[2 4 5]
2052495885,Twitter,"@rhiannon553 I told you all!!! And I hope so too, that would be bad, but I had a badass night, y'all shoulda come with me ",1,all!!!,all!+,all!,@rhiannon553 I told you all!!!,"And I hope so too, that would be bad, but I had a badass night, y'all shoulda come with me",['@rhiannon553' 'I' 'told' 'you' 'all!!!'],[2 1 2 2 4]
1989778437,Twitter,@RaraACTIVE AWWWWWWWWWWW (L) loved it (: &amp; one question? i promise.. just one ,1,AWWWWWWWWWWW,AW+,AW,@RaraACTIVE AWWWWWWWWWWW (L) loved it (: &amp; one question?,i promise..,"['@RaraACTIVE' 'AWWWWWWWWWWW' '(L)' 'loved' 'it' '(:' '&amp;' 'one'
 'question?']",[2 5 3 5 1 3 1 1 2]
1687340919,Twitter, wat a sad day.....i'll miss you.........work today...sucks my ass,0,day.....,day...+,day...,wat a sad day.....,i'll miss you.........,['wat' 'a' 'sad' 'day.....'],[1 1 5 5]
2014840158,Twitter,"sooo the doc wuldnt do anythin for my ear, the world is so dull when its half heard..i sympathise with anyone whos deaf  cummon thursday!",0,sooo,so+,so,"sooo the doc wuldnt do anythin for my ear, the world is so dull when its half heard..",i sympathise with anyone whos deaf  cummon thursday!,"['sooo' 'the' 'doc' 'wuldnt' 'do' 'anythin' 'for' 'my' 'ear,' 'the'
 'world' 'is' 'so' 'dull' 'when' 'its' 'half' 'heard..']",[2 1 2 4 2 2 1 1 2 1 1 1 2 4 1 1 2 3]
