document_id,source,document,label,rlf,nf,root_word,rlf_sent,rand_sent,rlf_sent_pred_label,rand_sent_pred_label,word_list,imp_score,final_rlf_label,final_rand_label,is_ellipses,imp_quality,rlf_sent_len,rand_sent_len,doc_len
A2ARBNIAGALK09,Amazon_Reviews/Electronics,"I just received my skin for my Kindle 3 and it was amazing. The shipping came right when it said it would (it comes in an envelope in the mail, not buy UPS or FedEx). The product came in great condition (no bent corners, dings, or other) and was easy to install. The graphics are amazing and the skin is printed on high quality material. It is removable, so if your interests change, so can the skin. I would definitely recommend this seller and product. I would buy from them again in a heart beat. Thank you so much!!!!!!",1,much!!!!!!,much!+,much!,Thank you so much!!!!!!,I just received my skin for my Kindle 3 and it was amazing.,1,1,['Thank' 'you' 'so' 'much!!!!!!'],[2 2 3 5],1,1,0,5.0,4,13,99
A2WL2CR92RVYR9,Amazon_Reviews/Electronics,"this product is just a Charger and will not connect to my PC. the reason i Purchased this product was because it stated it would also connect my GPS to my PC in order to update my maps.
 All this is a charger and i could have bought a charger on Ebay for 10 chargers for the same price!!!!!!!!",0,price!!!!!!!!,price!+,price!,All this is a charger and i could have bought a charger on Ebay for 10 chargers for the same price!!!!!!!!,this product is just a Charger and will not connect to my PC.,0,0,"['All' 'this' 'is' 'a' 'charger' 'and' 'i' 'could' 'have' 'bought' 'a'
 'charger' 'on' 'Ebay' 'for' '10' 'chargers' 'for' 'the' 'same'
 'price!!!!!!!!']",[1 1 1 1 2 1 1 2 2 2 1 2 1 1 1 1 2 1 1 1 5],0,0,0,5.0,21,13,59
A8Q3DK2648TSX,Amazon_Reviews/Electronics,Fast shipping great product loving this stereo sounds amazing!!!!! very happy and great price,1,amazing!!!!!,amazing!+,amazing!,Fast shipping great product loving this stereo sounds amazing!!!!!,very happy and great price,1,1,"['Fast' 'shipping' 'great' 'product' 'loving' 'this' 'stereo' 'sounds'
 'amazing!!!!!']",[3 3 4 2 4 1 2 3 5],1,1,0,5.0,9,5,14
A2UCMBT31J1NJP,Amazon_Reviews/Electronics,"I upgraded to this from a Canon Rebel XS and I absolutely love it!!! The simplicity and performance is astonishing and is priced so reasonably!!! Plus, the picture quality is great as well. If you're looking for a camera, I recommend this one for sure.  I have had this camera a little over a week, have used it quite a few times as well as its accessories. Only downfall is the flash that comes with it isn't a hotshoe flash and is kinda cheaply made, but the other accessories are great.",1,it!!!,it!+,it!,I upgraded to this from a Canon Rebel XS and I absolutely love it!!!,The simplicity and performance is astonishing and is priced so reasonably!!!,1,1,"['I' 'upgraded' 'to' 'this' 'from' 'a' 'Canon' 'Rebel' 'XS' 'and' 'I'
 'absolutely' 'love' 'it!!!']",[1 3 1 1 1 1 1 1 1 1 1 4 5 5],1,1,0,5.0,14,11,91
1964211999,Twitter, I've already been cleaning for over an hour!!! So much more http://twitpic.com/67gzx,0,hour!!!,hour!+,hour!,I've already been cleaning for over an hour!!!,So much more http://twitpic.com/67gzx,0,1,"[""I've"" 'already' 'been' 'cleaning' 'for' 'over' 'an' 'hour!!!']",[2 2 2 3 1 2 1 4],0,1,0,3.0,8,4,12
A1ARNTYKP8EKCC,Amazon_Reviews/Electronics,As great as the sound  quality is I have to say in addition that the customer support is nothing short of fantastic! Example: Today I called to ask about some clicking noises that occur when on bluetooth connected to my Galaxy Note 4 but not when wire attached. The call went to a voicemail but I did not leave a message. About 20 minutes later I received a call from the company to see what support I may have called about. When I explained the issue I was told that it was excellent timing for the question since he was going to pick up the design engineer in a few minutes and would call back as soon as the engineer was available to speak with me. The return call with the engineer was made from a cell phone in a car and I explained the issue with the Note 4 on bluetooth connection. He immediately asked that I look into the most recent phone updates as a potential remedy since this was a known issue with new phones that are to be updated for bug fixes or operating system updates. I did find that a new update to Android 5.0 was now available from AT&T and proceeded to do the update. Sure enough this solved the problem! What more can I say about this wonderful product with wonderful support!!!!,1,support!!!!,support!+,support!,What more can I say about this wonderful product with wonderful support!!!!,Sure enough this solved the problem!,1,1,"['What' 'more' 'can' 'I' 'say' 'about' 'this' 'wonderful' 'product' 'with'
 'wonderful' 'support!!!!']",[1 2 1 1 2 1 1 5 2 1 5 5],1,1,0,5.0,12,6,229
A37T0N61GOYOZG,Amazon_Reviews/Electronics,"Wonderful purchase.  Good price.
No warranty info in box.  Hmmm, wonder about that.
maybe someone could contact me about this.",1,"Hmmm,","Hmm+,","Hmm,","Hmmm, wonder about that.",maybe someone could contact me about this.,0,0,"['Hmmm,' 'wonder' 'about' 'that.']",[2 2 1 1],0,0,0,2.0,4,7,20
A21U8PP7KN9Q3E,Amazon_Reviews/Electronics,Does not work with PS4. DO NOT BUY!!!!,0,BUY!!!!,BUY!+,BUY!,DO NOT BUY!!!!,Does not work with PS4.,0,0,['DO' 'NOT' 'BUY!!!!'],[2 3 5],0,0,0,5.0,3,5,8
A2F01IBM1CKKPM,Amazon_Reviews/Electronics,"""USED LIKE NEW"" the button below the thumb joystick was broken. The appearance from the outside looks like its perfectly fine. but the problem ive noticed (i have bought over 5 of these) is there is a small nub of plastic that presses the button on the board (inside). that nub of plastic EASILY breaks from normal use. Judging from the condition of the G13 I recieved, the previous owner sparingly, if at all, used the G13.. and still managed to break that button. This hopefully will be fixed if Logitech ever decides to make a new version.

I have remedied the problem by cutting up some plastic around the button inside, taking a small non insulated wire terminal (cut up also), and bending it to replace the POS plastic nub inside. if they only made this button more durable or even partially aluminum, the G13 would be soooo good.

I suspect logitech allowed this flaw in order to make more $$$$$$$$ of course since the button breaking = more G13's bought.",1,soooo,so+,so,"if they only made this button more durable or even partially aluminum, the G13 would be soooo good.",The appearance from the outside looks like its perfectly fine.,1,1,"['if' 'they' 'only' 'made' 'this' 'button' 'more' 'durable' 'or' 'even'
 'partially' 'aluminum,' 'the' 'G13' 'would' 'be' 'soooo' 'good.']",[1 1 2 2 1 1 2 3 1 2 3 2 1 1 2 1 4 3],0,1,0,3.0,18,10,172
A16ROTIH36PS9H,Amazon_Reviews/Electronics,"Well i just love it.. it's so artistic and so personal.. the performance is good.. the heating is not that much (thanks to the fan openings that doesn't get blocked if u placed it on ur lap.

over all it's a coool laptop.. but the quickplay think is not that good",1,coool,co+l,col,over all it's a coool laptop..,Well i just love it..,1,1,"['over' 'all' ""it's"" 'a' 'coool' 'laptop..']",[2 2 2 1 3 3],1,1,0,3.0,6,5,51
2050886371,Twitter,@ThisIsJuice yeahhhhh  girl way too much!  u still in LA??,1,yeahhhhh,yeah+,yeah,@ThisIsJuice yeahhhhh  girl way too much!,u still in LA??,1,0,['@ThisIsJuice' 'yeahhhhh' 'girl' 'way' 'too' 'much!'],[2 5 2 3 3 4],0,0,0,5.0,6,4,10
A16W78BF2TN3JQ,Amazon_Reviews/Electronics,"A friend of mine got this for Christmas and asked if I could put music on it for him.  The player is all plastic and feels like something that would come with a child's happy meal.  The screen resolution is awful.  You can not put songs into catagories and have to scroll through the songs to find the one you want, which takes forever.  You are better off buying an iPod shuffle or nano.  You'll be glad you did.  I've had an iPod since they came out and it still works great.  Avoid this at all costs!!!",0,costs!!!,costs!+,costs!,Avoid this at all costs!!!,A friend of mine got this for Christmas and asked if I could put music on it for him.,0,1,['Avoid' 'this' 'at' 'all' 'costs!!!'],[4 1 1 2 5],0,1,0,5.0,5,19,97
2285893833,Twitter,"Starving my mind away  I neeeeed food, but there is none in sight. Shopping = must.",0,neeeeed,nee+d,need,"Starving my mind away  I neeeeed food, but there is none in sight.",Shopping = must.,0,1,"['Starving' 'my' 'mind' 'away' 'I' 'neeeeed' 'food,' 'but' 'there' 'is'
 'none' 'in' 'sight.']",[4 1 1 2 1 5 4 1 1 1 3 1 3],0,1,0,3.0,13,3,16
A3E3NJZGJJE5BV,Amazon_Reviews/Electronics,"One you actually get this going its good. But looooong startups, sometimes it takes 20 minutes to find my position. Too difficult to punch in keys with fingers, must use stylus. The operating system is chopping, they almost had something good. I bought the Garmin Nuvi and I love it.",0,looooong,lo+ng,long,"But looooong startups, sometimes it takes 20 minutes to find my position.","Too difficult to punch in keys with fingers, must use stylus.",0,0,"['But' 'looooong' 'startups,' 'sometimes' 'it' 'takes' '20' 'minutes' 'to'
 'find' 'my' 'position.']",[1 3 2 2 1 2 1 2 1 2 1 2],0,0,0,2.0,12,11,50
2246949419,Twitter,"Drove all the way to Fresno just to get my contacts, and I dropped off a custom order. And I didn't even get paid for it!!! ",0,it!!!,it!+,it!,And I didn't even get paid for it!!!,"Drove all the way to Fresno just to get my contacts, and I dropped off a custom order.",0,1,"['And' 'I' ""didn't"" 'even' 'get' 'paid' 'for' 'it!!!']",[1 1 3 2 2 3 1 5],0,1,0,3.0,8,18,26
APT8G562L5XAM,Amazon_Reviews/Electronics,"I'm loving it!  This is just what I've been looking for. It works very well,  just as described by the seller.  I have about seven other ones but none of them work as well as this one.  I'm going to order a few more from these guys!!! Thanks to the seller and to the good folks at Amazon!",1,guys!!!,guys!+,guys!,I'm going to order a few more from these guys!!!,I have about seven other ones but none of them work as well as this one.,1,1,"[""I'm"" 'going' 'to' 'order' 'a' 'few' 'more' 'from' 'these' 'guys!!!']",[2 2 1 2 1 2 2 1 1 5],1,1,0,5.0,10,16,58
ARD6D4XYNM6K0,Amazon_Reviews/Electronics,"I love this...as long as it lasted! Purchased in Sept 2013.. STOPPED working @Jan 2015  NOT very long !  Spoke with Sony and we were told it was old and would probably cost more than it was worth to fix.  This was not used a lot. We have other tablets and smart phones, and this was used the least! Soooooo Disappointed in Sony!  We have an IPAD thats over 6 years old, is used often and never has had an issue.  I checked online and I am not the only one who this happened to.  I replaced this with  Samsung and so far so good!",0,Soooooo,So+,So,Soooooo Disappointed in Sony!,Spoke with Sony and we were told it was old and would probably cost more than it was worth to fix.,0,0,['Soooooo' 'Disappointed' 'in' 'Sony!'],[5 5 1 2],0,0,0,5.0,4,21,105
A1UUB83FKBGL9V,Amazon_Reviews/Electronics,fits perfectly and the color is very pretty. I am considering getting a few more in different colors!!! yay me,1,colors!!!,colors!+,colors!,I am considering getting a few more in different colors!!!,yay me,1,1,"['I' 'am' 'considering' 'getting' 'a' 'few' 'more' 'in' 'different'
 'colors!!!']",[1 2 2 2 1 2 2 1 2 5],1,1,0,5.0,10,2,20
2039936811,Twitter,@Dangerkev ahhhhhhhh i need to get that from you!! I can't find my copy!!! haha...everybody missed you tonight ,0,ahhhhhhhh,ah+,ah,@Dangerkev ahhhhhhhh i need to get that from you!!,everybody missed you tonight,0,1,['@Dangerkev' 'ahhhhhhhh' 'i' 'need' 'to' 'get' 'that' 'from' 'you!!'],[1 5 1 3 1 2 1 1 4],1,1,0,5.0,9,4,18
2253480898,Twitter,@oh_deanna Holy crap!!!  Sending good health vibes in your family's direction.,0,crap!!!,crap!+,crap!,@oh_deanna Holy crap!!!,Sending good health vibes in your family's direction.,0,1,['@oh_deanna' 'Holy' 'crap!!!'],[1 2 5],1,1,0,5.0,3,8,11
A1KY3E12CY1Z8P,Amazon_Reviews/Electronics,Best investment ever!!! No more mopping the floors every time my English bulldog drinks water! Definitely stops the slobbering and dripping.,1,ever!!!,ever!+,ever!,Best investment ever!!!,No more mopping the floors every time my English bulldog drinks water!,1,1,['Best' 'investment' 'ever!!!'],[5 2 5],1,1,0,5.0,3,12,21
A34EKH722X83HN,Amazon_Reviews/Electronics,I first chose to get a case to store the Kindle and it didn't fit so I returned it. Then I looked online and saw the standing case. I am so glad that I ordered it!!! It is nice and slim and does everything it claims to do. I will recommend this to everyone.,1,it!!!,it!+,it!,I am so glad that I ordered it!!!,It is nice and slim and does everything it claims to do.,1,1,['I' 'am' 'so' 'glad' 'that' 'I' 'ordered' 'it!!!'],[2 2 3 5 1 2 3 5],1,1,0,5.0,8,12,54
A208CWHCVN7VP9,Amazon_Reviews/Electronics,I've tried to find a cool slim case for my galaxy note tab but I can't find anything cool that have 3 folding and slim.  This came close to it but takes away the cool slim look.  but the product does what it suppose to and protects the tab great!!!,1,great!!!,great!+,great!,but the product does what it suppose to and protects the tab great!!!,I've tried to find a cool slim case for my galaxy note tab but I can't find anything cool that have 3 folding and slim.,1,0,"['but' 'the' 'product' 'does' 'what' 'it' 'suppose' 'to' 'and' 'protects'
 'the' 'tab' 'great!!!']",[1 1 2 2 1 1 2 1 1 3 1 2 5],1,0,0,5.0,13,25,50
A2MY105CBGFER0,Amazon_Reviews/Electronics,"I installed cameras outdoor and after several days of heavy rain, the waterproof function of these cameras did not disappoint me, all camera working great!!! It's worth mentioning that I have two cameras has long distance to NVR, so I connect these to NVR through longer power cable.everything is okay now! hope the system can be still working, as you know, installed security camera system is so troublesome again even it's wireless surveillance camera system, I don't wanna install a cctv system again.",1,great!!!,great!+,great!,"I installed cameras outdoor and after several days of heavy rain, the waterproof function of these cameras did not disappoint me, all camera working great!!!","It's worth mentioning that I have two cameras has long distance to NVR, so I connect these to NVR through longer power cable.",1,1,"['I' 'installed' 'cameras' 'outdoor' 'and' 'after' 'several' 'days' 'of'
 'heavy' 'rain,' 'the' 'waterproof' 'function' 'of' 'these' 'cameras'
 'did' 'not' 'disappoint' 'me,' 'all' 'camera' 'working' 'great!!!']",[2 3 2 2 1 2 2 2 1 3 3 1 4 2 1 2 2 2 3 4 2 2 2 3 5],1,1,0,4.0,25,23,83
AVIJXIB8GHZIT,Amazon_Reviews/Electronics,"Mine was shipped from China and it arrived in 2 weeks but for $13 shipped, the price on this hood can't be beat. Forget the original and waaay overpriced Fuji hood, this is the one you want!

I bought mine for my new X100T and it fits perfectly. It comes in 2 parts: filter adapter + hood. Initially I thought I would just buy it for the filter adapter, so I could fit a 39mm UV filter, for protection. But now I really love how it looks with the hood on and I think I'm going to use it like that, despite the fact that the hood partially blocks the viewfinder (only in OVF mode). Another disadvantage is the extra thickness it gives to the camera. The advantage of using the hood (besides looking cool, IMO) is that it offers extra protection for the lens element.",1,waaay,wa+y,way,"Forget the original and waaay overpriced Fuji hood, this is the one you want!",I bought mine for my new X100T and it fits perfectly.,1,1,"['Forget' 'the' 'original' 'and' 'waaay' 'overpriced' 'Fuji' 'hood,'
 'this' 'is' 'the' 'one' 'you' 'want!']",[2 1 2 1 4 4 2 2 1 1 1 1 2 4],1,1,0,4.0,14,11,146
